 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 c_custkey |       c_name       |    revenue    |  c_acctbal  |     n_name     |                c_address                 |     c_phone     |                                                      c_comment                                                       
      7453 | Customer#000007453 | 0.000000      | 7770.390137 | FRANCE         | MUWaWFAXTPwu2K                           | 16-581-373-5923 | lessly regular theodolites. slyly final platelets are blithely even pinto beans. quickly ironic depend
      7459 | Customer#000007459 | 0.000000      | 434.910004  | UNITED STATES  | FxPeKdVM3tXwDCb71w0                      | 34-459-956-8087 | es. furiously regular pinto beans above the sl
      7469 | Customer#000007469 | 0.000000      | 8879.700195 | INDONESIA      |  7XJmiF I08rpR,AhyeBojO                  | 19-598-949-2123 | final accounts are fluffily blithely regular accounts. depos
      7477 | Customer#000007477 | 0.000000      | 1382.660034 | KENYA          | T 6ek1hVw3eu6ASYpC6L 1gmpE59ayMk         | 24-174-519-4281 | e carefully quick packages. quickly final foxes affix except the pending instructions
      7478 | Customer#000007478 | 0.000000      | 4399.209961 | MOZAMBIQUE     | Bev1diMIK1YF spNB8yuxcY1mIku             | 26-617-996-4138 | usly daringly final instructions. final courts a
      7480 | Customer#000007480 | 0.000000      | 6001.950195 | FRANCE         | cQWMR6canOKxIP6m8PvXWZTN6B2iiu04B        | 16-710-931-5701 | ough the carefully even packages. furiously express foxes besides the accounts boost carefully according to the
      7481 | Customer#000007481 | 0.000000      | 2823.850098 | ALGERIA        | XoEr7dYfiIyVgsjkrUtznzLj03ChO4obzlQLQ,   | 10-774-442-3685 | requests. special, special instructions are quickly. finally ironic deposits sleep carefully carefu
      7489 | Customer#000007489 | 0.000000      | 2881.159912 | INDONESIA      | EGVMie,oENRm,wjmw4u                      | 19-779-104-6152 | quickly brave dependencies. even deposits alongside of the slyly dogged packages hang blithely b
      7493 | Customer#000007493 | 0.000000      | 2478.350098 | CANADA         | cB5pv7jHcQ7Y                             | 13-223-275-2914 | regular, ironic packages haggle bold instructions. quickly ironic
      7501 | Customer#000007501 | 0.000000      | 99.279999   | MOZAMBIQUE     | tTZTsmXn9T0yAJAOP02IbmDBG QjII7o         | 26-493-500-8262 | xes. slyly ironic excuses hinder carefu
      7502 | Customer#000007502 | 0.000000      | 5563.049805 | CANADA         | LNC DcG,dEAIAcq02z3wb9v 3rDtJyq          | 13-736-417-5533 | are carefully along the pinto beans. sometimes regular accounts cajo
      7505 | Customer#000007505 | 0.000000      | 3861.959961 | IRAN           | cTOl7Mv FL                               | 20-441-150-7721 | use carefully. quickly regular packages above the final, express ideas wake carefully slyly ruthle
      7507 | Customer#000007507 | 0.000000      | 3395.590088 | SAUDI ARABIA   | U4BrRPYbH8W                              | 30-113-695-7257 | inal grouches wake blithely among the bold, silent instructions. furiously ironic foxes cajole blithely. fur
      7513 | Customer#000007513 | 0.000000      | 2692.600098 | JORDAN         | 51qR4pbdFGxDE                            | 23-624-112-6179 | efully after the slyly silent courts. re
      7514 | Customer#000007514 | 0.000000      | 9502.740234 | FRANCE         | GMdeQOUH3DFbW4 k9Mh9WN21p,j95            | 16-315-216-2913 | g the quickly silent foxes. carefully regu
      7522 | Customer#000007522 | 0.000000      | 1778.239990 | MOROCCO        | SrhYP JDI6qVpyVERT2xv9kwYuz4bMT          | 25-287-528-8205 | r dolphins. even, regular deposits affix along the quickly ironic foxes. fluffily even deposits 
      7525 | Customer#000007525 | 0.000000      | -536.849976 | IRAN           | cmQbAkNkB68E sVcAEqAuTxtUT0PHUVxffCgg    | 20-566-550-4229 | re blithely against the quickly final requests. slyly pending
      7535 | Customer#000007535 | 0.000000      | 838.070007  | VIETNAM        | yULHF2 jthsBn                            | 31-696-392-5388 | ress pinto beans boost slyly bold, unusual reque
      7537 | Customer#000007537 | 0.000000      | 9309.969727 | FRANCE         | OLdRPV67o9,                              | 16-390-543-5659 | l, blithe accounts according to the slyly ironic requests sleep across the carefully regular ideas. bl
      7543 | Customer#000007543 | 0.000000      | 5109.560059 | KENYA          | cHaB1,,l1eSikT28Hyp                      | 24-197-368-5554 | l cajole. pending asymptotes cajole blithely final pinto bean
      7547 | Customer#000007547 | 0.000000      | 1926.310059 | UNITED STATES  | oQejVXAysg0en0S fth0                     | 34-398-745-4119 | y foxes. even ideas are. slyly ironic ideas haggle above the blithely s
      7552 | Customer#000007552 | 0.000000      | 8857.790039 | UNITED STATES  | 6mA1j6y9R40pk1DwqJhNnILOcH6kXHJAC3jQRwhr | 34-935-670-1732 | ckly across the slyly regular packages. courts nag whithou
      7555 | Customer#000007555 | 0.000000      | 277.390015  | CANADA         | ICFQHPKtb1P,PLEM,uIl76VBrkany6           | 13-253-144-8828 | quests. final, unusual packages are. bold, bold deposits nag about the ironic ideas. requests aga
      7558 | Customer#000007558 | 0.000000      | 2578.280029 | IRAN           | Rf95kPju,i3                              | 20-477-970-9598 | nto beans haggle. carefully ironic accounts sleep fluffily. accounts
      7570 | Customer#000007570 | 0.000000      | 2084.070068 | EGYPT          | TbUBvopqOueBV                            | 14-451-133-3972 | iously ironic packages. quickly regular epi
      7574 | Customer#000007574 | 0.000000      | 5500.120117 | MOZAMBIQUE     | NH0K0GXIwUUNn2,MkQR7HsuIgw2XmmM8MLx      | 26-384-806-7076 | kly express requests. blithely final instructions above the furiously special ideas thrash across the slyly 
      7585 | Customer#000007585 | 0.000000      | 8659.919922 | IRAN           | xdISIDHQ10QQlXyHQEbkWrgo0swi4yno1o       | 20-298-945-1462 | arefully special requests. regular requests wake 
      7589 | Customer#000007589 | 0.000000      | -625.090027 | ETHIOPIA       | m4pY05H12Vw5s9FGECJks2KJux,A23LN67uriR8s | 15-396-817-2360 | riously blithe packages at the bold, bold excuses solve ironic, special platelets. ironic, bold foxes unwind careful
      7597 | Customer#000007597 | 0.000000      | 3107.949951 | PERU           | tGHkKaC4x JV52ECjXv nJ0m08kaok           | 27-812-862-4908 | es; slyly unusual deposits detect. final requests cajole quickly final pinto beans. quietly pending dependenci
      7598 | Customer#000007598 | 0.000000      | 5342.509766 | IRAN           | 7iLTHL1xfHJWhFuEDo                       | 20-534-482-1060 | excuses. warhorses use ruthlessly; slyly bold deposits haggle along the furiously even foxes. furiou
      7603 | Customer#000007603 | 0.000000      | 8347.400391 | UNITED STATES  | nFw5Aw3h4aSpHqBK2T2HqojbCDtGe9I,HSIftc9  | 34-818-900-1131 | cuses. furiously ironic platelets wake furiously regular, close instructions. permanently 
      7604 | Customer#000007604 | 0.000000      | 9846.330078 | SAUDI ARABIA   | EfpiaOEoz uk5v8pw0JqLTT6DfkZ4E80O8pRxy9  | 30-824-988-1685 | ets use enticingly idly pending 
      7609 | Customer#000007609 | 0.000000      | 7707.859863 | MOZAMBIQUE     | CfkHvv8eTJMxl7                           | 26-502-114-6512 | y express foxes sleep fluffily against the instructions-- even asymptotes are furiously. 
      7612 | Customer#000007612 | 0.000000      | 3693.360107 | GERMANY        | bFi6YLD0e,Fjd9TbCy5V                     | 17-995-989-4351 | yly according to the regular packages. pains integrate slyly acc
      7624 | Customer#000007624 | 0.000000      | 4688.729980 | UNITED KINGDOM | MJp8FIl5t4Y                              | 33-896-587-3283 |  furiously regular requests: pending, 
      7625 | Customer#000007625 | 0.000000      | 8460.299805 | JAPAN          | 7XV3SDXXFB                               | 22-219-910-4889 | ts sleep slyly even requests. final accounts integrate furiously according to the enticingly bold foxes. furiously 
      7639 | Customer#000007639 | 0.000000      | -544.010010 | MOROCCO        | oE oPO5I,wukcqUM4jpd3T6wJDPAIM4nuCW      | 25-338-633-5225 | furiously unusual platelets along the quickly ironic fo
      7642 | Customer#000007642 | 0.000000      | 6317.089844 | CHINA          | P2vcECOoHdhslB39QI88TrsWDOvrDi0          | 28-919-707-4690 | platelets! furiously even foxes about the carefully even platelets
      7643 | Customer#000007643 | 0.000000      | 8352.959961 | KENYA          | nRV9GYzmYUvoUKuoI96PVtDvWOt3X            | 24-285-786-5021 | oost fluffily across the silent deposits. furiously ironic platele
      7651 | Customer#000007651 | 0.000000      | 9619.290039 | KENYA          | CTxA2u8lAdSmxg6LbRCsGx66 YEOrZZeeq       | 24-362-113-4686 |  final, special asymptotes must hang always. ideas might sleep slyly
      7658 | Customer#000007658 | 0.000000      | -363.540009 | INDIA          | nNiqHQdBWHc                              | 18-998-613-5567 |  quickly unusual foxes haggle furiously alongs
      7675 | Customer#000007675 | 0.000000      | 64.779999   | ROMANIA        | sd9yAMYBwEJwAoN7PNymW1feboYYc77QZy       | 29-533-743-8360 | s. ironic excuses integrate. slyly even foxes alongside of the always regular excuses cajole quickl
      7676 | Customer#000007676 | 0.000000      | 8678.980469 | ALGERIA        | oZu9s57dAZRGWlstAOH3ZBJuGpRT             | 10-879-698-9034 | uriously even theodolites. furiously even req
      7681 | Customer#000007681 | 0.000000      | 5772.450195 | BRAZIL         | mCUrAWbaS1bLXjXRdcS                      | 12-725-151-7090 | are blithely even theodolites. furiously final accounts x-ray quick
      7684 | Customer#000007684 | 0.000000      | 3782.830078 | IRAQ           | iNGpOQSuUt2RjqyxahhGBQvN3lfK62PkwvSfiUxN | 21-125-646-6222 | ously even deposits. furiously even theodolites are furiously
      7685 | Customer#000007685 | 0.000000      | 6948.009766 | CHINA          | FuV3C8M5NPTkC8exknfTdmcQaz,mYmQD         | 28-818-823-1049 | . fluffily ironic warhorses haggle carefully final, final accounts. furiously
      7687 | Customer#000007687 | 0.000000      | 8321.150391 | FRANCE         | CnghsaR xSJF9jiZPIfzOaLbPyWwmV9          | 16-367-666-9485 | y regular asymptotes. ideas could cajole 
      7690 | Customer#000007690 | 0.000000      | 6356.609863 | INDIA          | QEuq7VARCV1kq                            | 18-655-555-2550 |  final, final accounts. blithel
      7693 | Customer#000007693 | 0.000000      | 2217.580078 | JAPAN          |  P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7     | 22-899-223-2770 | e at the packages. ironic, special Tiresias sublate regular excuses. 
      7696 | Customer#000007696 | 0.000000      | 8961.480469 | FRANCE         | ztgORu,ZCeHR                             | 16-296-370-6313 | ithely regular accounts. carefully even foxes haggle along t
      7705 | Customer#000007705 | 0.000000      | 4206.759766 | INDIA          | TwMSTw3LGZP5CojSWz1                      | 18-248-275-3791 | uriously special packages after the quickly final sheaves hang about the fina
      7711 | Customer#000007711 | 0.000000      | -24.830000  | JAPAN          | K9YofWM5zyfYQ2IY3xC5qgjrcKJQtlpx29fI4bQ  | 22-830-639-4228 | ns. regular accounts nag furi
      7718 | Customer#000007718 | 0.000000      | 4373.709961 | UNITED STATES  | cXZvdJbJ9agG3,ZGPiuxA95xqF               | 34-713-742-1486 | ar, regular platelets. blithely regular excuses use 
      7723 | Customer#000007723 | 0.000000      | 1563.900024 | MOROCCO        | aDZ,iNYxnvef osusnkSbQNo5tzCcNnTe        | 25-118-429-8434 |  special requests integrate furiously. slyly final excuses against the slyly unu
      7727 | Customer#000007727 | 0.000000      | 8240.860352 | MOROCCO        | RHeDpcaxHjrVTSfJAP2uods0ST3VKkpeeTLeD v  | 25-455-612-8024 | usual packages along the final pinto beans are special, ironic accounts. blithely regular instructions wake slowly 
      7738 | Customer#000007738 | 0.000000      | -275.970001 | CHINA          | 2G5d5juzcLSGBSLbm5gqhl0HQ                | 28-652-147-5865 | e regular excuses. blithely final courts above the packages boost final accounts. sl
      7753 | Customer#000007753 | 0.000000      | 8667.370117 | UNITED KINGDOM | dM65JaDyPZHnvMn,d2A5zz E04SJ             | 33-998-434-1720 | osits. furiously silent excuses after the 
      7756 | Customer#000007756 | 0.000000      | 4933.160156 | FRANCE         | eKNIMfDdCLioZG9fHmaW                     | 16-558-278-1868 | carefully ironic courts haggle alongside of the furiously regular packages; furiously regular pinto beans are furiou
      7763 | Customer#000007763 | 0.000000      | 4516.979980 | ARGENTINA      | XQpGwkvyfB35aFVA8MXkWg0byM               | 11-730-932-7228 | al deposits across the slyly unusual asymptotes sleep slyly slyly final ideas. ironic attainments
      7768 | Customer#000007768 | 0.000000      | 5425.930176 | IRAN           | wtAucOk ,Ot4hsVZcB6l                     | 20-858-789-9371 |  except the quickly special theodolites. slyly bold dolphins impres
      7771 | Customer#000007771 | 0.000000      | 2482.219971 | MOZAMBIQUE     | lzejQS9vic8tiOaKNs                       | 26-711-236-8481 | fter the fluffily even requests. express packages print slyly. slyly unusual asymptotes haggle furiously ironic cou
      7774 | Customer#000007774 | 0.000000      | 5142.899902 | IRAQ           | nZrpqAUh1eIUz3NQW595g                    | 21-215-507-4242 | s wake furiously blithely ironic packages
      7777 | Customer#000007777 | 0.000000      | 4782.729980 | JORDAN         | OdiWLSEyHw0Cr0                           | 23-504-521-2286 | -- unusual, even ideas wake. quickly express deposits sleep according to the quickly expre
      7780 | Customer#000007780 | 0.000000      | 7158.040039 | ETHIOPIA       | z82dzYwfGOBmkSw,hR1vtLEluk7L88AyejNt6qf  | 15-589-190-3288 | ic theodolites. blithely specia
      7783 | Customer#000007783 | 0.000000      | 8259.139648 | IRAQ           | Vb3pUvrEjxWFK Jd8LyOoPUcGFsBz9VE         | 21-488-364-7962 | y regular asymptotes. final foxes wake after the carefully unusu
      7786 | Customer#000007786 | 0.000000      | 6760.509766 | CHINA          | N6ftHocYEMdlX41Q7y,T                     | 28-892-263-1609 | efully. unusual requests wake carefully besides the regu
      7792 | Customer#000007792 | 0.000000      | 6705.299805 | MOROCCO        | v8h,XJZaHaGPqSluJV cvrYUN                | 25-781-979-6032 | usual, regular deposits haggle furi
      7799 | Customer#000007799 | 0.000000      | 9183.589844 | MOROCCO        | Nl9O8ecQpKvervDGZSBkTMCRH                | 25-591-233-2560 |  slyly even packages. pending deposits wake. furiously regula
      7801 | Customer#000007801 | 0.000000      | 1092.530029 | ARGENTINA      | 9lMkzFOABzmwviGD3 f5y1L5Vj               | 11-619-280-1625 | g. quickly regular deposits wake ironic platelets. carefully even deposits nag furiously. furiously even 
      7805 | Customer#000007805 | 0.000000      | 8259.719727 | JAPAN          | 151RLxFblUsN9FEWApLXkyQgaE02rb8zPHCJk    | 22-272-917-3791 | ronic requests about the ironic, silent requests are carefully even foxes. bold ideas grow blithely aft
      7816 | Customer#000007816 | 0.000000      | 4846.140137 | CHINA          | Rmbwyp2r6LDigBB                          | 28-502-487-1552 | hely pending requests. blithely bold sentiments a
      7819 | Customer#000007819 | 0.000000      | 3568.209961 | EGYPT          | Qj3IGnm904XRcn2P4GMq1 UBFKmwmdsAJahHTA   | 14-183-732-3788 | ravely express deposits. carefully express theodolites above the blit
      7825 | Customer#000007825 | 0.000000      | 4282.970215 | PERU           | gEgXaVWZRmE y913a2mLqRpgFfUtPUu5xm1M8xa  | 27-919-404-7160 | uctions are quickly after the blithely regular depths. close i
      7826 | Customer#000007826 | 0.000000      | 8953.219727 | PERU           | wvTSzOinkDwu8MWxp,DzXJ4                  | 27-878-150-3048 | . unusual packages use thinly among the regular requests. b
      7829 | Customer#000007829 | 0.000000      | 8268.759766 | MOZAMBIQUE     | ACSGe5YRqy4HulWA13J5Gwfs,4W              | 26-374-338-6623 | ses wake slyly. final pains are above the regularly reg
      7831 | Customer#000007831 | 0.000000      | -917.320007 | INDONESIA      | kPJ947NCAn4RkNoH0Z,7WK QKOd 5ux6yE7      | 19-938-625-5033 | ronic requests. unusual theodolites integrate above the quick
      7837 | Customer#000007837 | 0.000000      | 6382.470215 | EGYPT          | eAAXE,eeMAAc0hxw9B                       | 14-207-137-2298 | he final, regular asymptotes. ironic
      7840 | Customer#000007840 | 0.000000      | 3209.550049 | MOZAMBIQUE     | 3QVpNE7ZCPm56FHKH zyXFsVG46              | 26-827-218-3681 | ites cajole slyly after the carefully ironic dependencies. even, final accounts across the s
      7843 | Customer#000007843 | 0.000000      | 2538.760010 | IRAN           | 1L54ZEi42 CjVPqwqNWXe3dPTw,5fluhzJJz     | 20-182-556-7390 | blithely furiously bold instructions. dari
      7846 | Customer#000007846 | 0.000000      | -241.550003 | JORDAN         | c2BN6YC6ygvvyUGF                         | 23-768-839-7579 |  carefully above the final platelets. packages promise furiously. fluffily silent packages believe furiously! reg
      7847 | Customer#000007847 | 0.000000      | 8134.720215 | ROMANIA        | m24JPZ41BHGaY Or5WVI4daNcoHFl88tCZM      | 29-988-403-5805 | al theodolites maintain carefully after the slyly pending packages. silently regular platelets cajole alo
      7855 | Customer#000007855 | 0.000000      | 58.669998   | IRAN           | ,jqGSlPQaEF4ZVtHGS2ErYJHLMq1wOWspkuz1SC  | 20-701-388-2653 | ully final deposits nag according to the fluffily 
      7861 | Customer#000007861 | 0.000000      | 1479.520020 | PERU           | gLsbDU82HmHo                             | 27-845-518-4436 | egular ideas wake slyly furiously even hockey players. pending dependencies according to the quickly final deposit
      7862 | Customer#000007862 | 0.000000      | 4234.259766 | IRAN           | MIdtKDUFXwoP,AsHZfqZ                     | 20-318-894-1029 | e theodolites. finally regular packages cajole furiously inside the furiously regular courts. 
      7864 | Customer#000007864 | 0.000000      | 6635.479980 | UNITED KINGDOM | wyT5luEF2XbY                             | 33-723-651-6257 | s haggle carefully. quickly express theodolites cajole quickly according to the special grouches. slyly regular
      7867 | Customer#000007867 | 0.000000      | 7843.220215 | IRAQ           | PI8SGo9RhsmPm                            | 21-511-754-5705 | ns are slyly alongside of the bold theodolites. regularly regular decoys cajole after the regu
      7870 | Customer#000007870 | 0.000000      | 486.940002  | ETHIOPIA       | bVpS1WrSPXts5av0YKrhbDTdehSUhwigvNYsyHI  | 15-347-322-5209 | ar pinto beans haggle furiously dog
      7873 | Customer#000007873 | 0.000000      | 5341.410156 | EGYPT          | 7EGTyzMScj8,LapVVd6qB                    | 14-304-189-6418 | le. close deposits use along the enticingly regul
      7877 | Customer#000007877 | 0.000000      | 2387.939941 | INDIA          | ZNeyVAHFrOubuEBZWiPkcZ0pMmzaewe          | 18-208-313-3176 | nts. blithely close accounts according to the 
      7879 | Customer#000007879 | 0.000000      | 8266.150391 | JORDAN         | E5jcNFQIDWFvAt10box0uCHiYrJJ2UcBw        | 23-236-631-2816 | fter the slyly final dependencies wake above the even deposits. even sauternes affix
      7880 | Customer#000007880 | 0.000000      | 8302.469727 | PERU           | Ur0femHoW61d                             | 27-961-332-9033 |  fluffily special deposits wake among the furiously ironic accounts. slyly ironic
      7894 | Customer#000007894 | 0.000000      | 529.909973  | INDONESIA      | ouY Iy7Mb54UJflrJ7zmrvJ1                 | 19-698-753-1671 | sits according to the quickly pending theodolites was above the carefully bold pinto beans? idle foxes engage
      7898 | Customer#000007898 | 0.000000      | 4939.970215 | CHINA          | m9YUBWXvDY7ASumOTJl4or1                  | 28-823-990-8718 |  requests! final dependencies serve blithely according to the instructions. final foxes affi
      7907 | Customer#000007907 | 0.000000      | 8368.639648 | CHINA          | sPeSPWaFkk3KmeYROqP4cIwHx9HU0LHeRIX      | 28-146-753-8849 | ggle. even ideas wake across the quickly regular instructions. unusual deposits nag according to the deposits. sly
      7909 | Customer#000007909 | 0.000000      | 2123.620117 | ALGERIA        | uuXR1wlx34e8hC                           | 10-138-256-1525 | across the bold, even accounts-- quickly ironic deposits boost blithely. quickly special pinto beans lose quickly af
      7910 | Customer#000007910 | 0.000000      | 5571.580078 | MOROCCO        | ycktfQdzyrwe3eeof                        | 25-158-701-4916 |  blithely special pinto beans wake furiously quickly express pinto beans. furiously furious foxes along
      7915 | Customer#000007915 | 0.000000      | 3664.199951 | ROMANIA        |  l,LZquS8OuzhwtehRx6lVvN                 | 29-332-514-5934 | ular foxes believe carefully permanent pinto beans. ironic ideas against 
      7916 | Customer#000007916 | 0.000000      | 4214.779785 | FRANCE         | rmZqH,wKGv6ZYaoY7XnDqL9J                 | 16-593-518-6023 | lar instructions along the instructions sleep fluffily blithely pending requests. carefully pending dolphi
      7919 | Customer#000007919 | 0.000000      | 7040.140137 | MOROCCO        | j8Ro18QVJzUdkrROs9q, gCCG8PIRKM,         | 25-450-512-9858 | s the pinto beans. blithely regular depths sn
      7928 | Customer#000007928 | 0.000000      | 7010.189941 | ROMANIA        | UYmVKsvkA6ZT7DN33,K6ojSlzR80J2TreBZgcV   | 29-276-825-8500 | xcuses are quickly after the deposits. slyly even accounts cajole since the ironic deposits. even dolphins boost bli
      7931 | Customer#000007931 | 0.000000      | 5747.609863 | CANADA         | PMgvrv06KJbBBihTNLlHOC,07bdF3mFIC0rI 5Y, | 13-229-624-4105 | sual accounts. furiously pending deposits nag fluffily furiously even pinto beans. silent, even pinto beans a
      7933 | Customer#000007933 | 0.000000      | 695.559998  | IRAN           | dbjTkuFxOcY,jdKr6YZ                      | 20-555-538-7374 | y regular foxes haggle enticingly carefully even instructions. final, express deposits ag
      7936 | Customer#000007936 | 0.000000      | 3142.090088 | SAUDI ARABIA   | cDQwngkbzL4mNLAkWXPJFqUGjHL5OH8          | 30-325-148-1367 | ven packages. special, regula
      7937 | Customer#000007937 | 0.000000      | 7117.709961 | ROMANIA        | eD1OF29DLYDCrY                           | 29-620-944-2386 | ing requests. furiously even packages boost care
      7945 | Customer#000007945 | 0.000000      | 9689.540039 | KENYA          | BryyENBU,HcFPL0AOLkl0ySs,AE,VQA          | 24-191-922-3053 | e regularly slyly regular pinto beans. theodolites across the pinto beans use ca
      7948 | Customer#000007948 | 0.000000      | -850.489990 | ALGERIA        | KVEo3igYC,dBZ6m,9xw2f13zE5sTINO9         | 10-981-358-8909 | ithely ironic foxes; slowly regular asymptotes are furiously carefully express packages. pen
      7951 | Customer#000007951 | 0.000000      | 8553.000000 | BRAZIL         | 7hChTrQYupsRm0jMmLL2WsBFhVFOna1P4        | 12-303-975-4044 | s. fluffily pending requests haggle. furiously ironic court
      7954 | Customer#000007954 | 0.000000      | 6271.140137 | FRANCE         | bdTYc1r9OdkUhKN,nx4uNrwoQHhvIRMBtLzDgHJ  | 16-302-415-8603 | nding accounts. furiously final deposits wake fluffily unusual requests. requests hagg
      7955 | Customer#000007955 | 0.000000      | 6137.939941 | JORDAN         | zz7q5846Rd,EzNTjd M K0vrkYpRHYaqn3dA     | 23-925-954-9561 | l platelets nag always unusual theodolites. quickly ir
      7957 | Customer#000007957 | 0.000000      | 1005.489990 | ETHIOPIA       | U7zDx98FvvwIXKN1geLdyfeJ                 | 15-960-822-6624 | -- carefully regular accounts are furiously. special platelets x-ray blithely against th
      7958 | Customer#000007958 | 0.000000      | 1177.130005 | BRAZIL         | hK7TE,GcTgr9KbmnTfa VBog,x4fJC           | 12-307-968-8955 | uests. furiously special requests are carefully according to the finally regular tithes. blith
      7961 | Customer#000007961 | 0.000000      | 4012.360107 | EGYPT          | w 31wAazgQx J2dAIQj7XngZFsyYY2zBqGtWF    | 14-125-464-6980 | sts integrate alongside of the furiously s
      7969 | Customer#000007969 | 0.000000      | 1447.959961 | CANADA         | 3JNDrW7nvQp1xMZ                          | 13-687-499-7685 | ously around the bold, special excuses. depths wake carefully alongside of the furiously unusual excuses. final p
      7972 | Customer#000007972 | 0.000000      | 520.609985  | INDIA          | BL5IpBXq3gOXspN                          | 18-230-387-4964 | eep. blithely express packages wake past the regular theodolites. bl
      7975 | Customer#000007975 | 0.000000      | 3420.419922 | BRAZIL         | GaxyD5NTO0qY 4VHFU588mSF5VjfHWdoN        | 12-899-362-9770 | lar accounts kindle blithely among the regular
      7979 | Customer#000007979 | 0.000000      | 7927.819824 | KENYA          | sZO9seueLkPlwD4UgZ4EJU4Wo be42TrX        | 24-193-346-1380 |  sometimes stealthy forges. bold 
      7981 | Customer#000007981 | 0.000000      | 9451.889648 | MOZAMBIQUE     | w,gzNWgj3b26Y                            | 26-941-664-9093 | ly ironic asymptotes against the slyly pending gifts haggle slyly theodoli
      7987 | Customer#000007987 | 0.000000      | 8340.379883 | EGYPT          | 7M4,eJ0WXlumRHME,3QTipY                  | 14-559-822-8166 | tions affix quickly stealthily bold 
      7991 | Customer#000007991 | 0.000000      | 4840.819824 | KENYA          | OgIU v9ltJV7Isod,QdqqxCsEA4Qeq434j       | 24-180-121-6049 | quickly. slyly fluffy packages sleep fluffily slyly furious ideas. blithely even ideas use slyly alongside of
      7999 | Customer#000007999 | 0.000000      | 2389.159912 | CHINA          | 3ydQtKWBP02Nes                           | 28-277-412-9137 | ial pinto beans. slyly regular dependencies sleep. pinto 
      8000 | Customer#000008000 | 0.000000      | 2652.479980 | IRAQ           | STXAh1hPo54ys5TVPN7uzywPgfMcdd           | 21-802-574-8801 | es. pending, final accounts will have to haggle against the ideas. carefully silent platelets haggle sl
      8011 | Customer#000008011 | 0.000000      | 2887.080078 | RUSSIA         | zsNpaoY eVvqKbavk                        | 32-392-994-7068 | s. carefully ironic theodolites sleep blithely. slyly regular accounts are quickly against the carefull
      8023 | Customer#000008023 | 0.000000      | 9817.230469 | RUSSIA         | gkGdhuifFu                               | 32-510-963-4196 |  foxes; furiously unusual packages wake packages. slyly daring requests cajole blithely
      8026 | Customer#000008026 | 0.000000      | 663.669983  | ARGENTINA      | KYCeZIV2xNMz554XtM                       | 11-776-562-5150 | atelets. unusual requests haggle packages. slyly ironic instructions are slyly ironic foxes. fluffi
      8027 | Customer#000008027 | 0.000000      | 9203.070312 | EGYPT          | Md1pqqJ2ewmEAI7                          | 14-910-607-1496 | ymptotes are express requests. carefully final pi
      8044 | Customer#000008044 | 0.000000      | 9580.549805 | INDONESIA      | l51C8SoqdZzcPcPQv8vhA                    | 19-711-337-3559 | fully special theodolites along the regular foxes sleep blithely regular accounts. e
      8045 | Customer#000008045 | 0.000000      | 320.470001  | INDONESIA      | oL2CoxqF4QpRmurkk 21Jbef                 | 19-106-821-7555 | sleep slyly against the even, even inst
      8047 | Customer#000008047 | 0.000000      | 1829.369995 | INDONESIA      | 1ikpLjx4t8Di2ea3oCWGnfpxPb6eGIP9         | 19-430-873-6744 | r requests. regular, unusual instructions integrate quic
      8050 | Customer#000008050 | 0.000000      | 4751.740234 | FRANCE         | I8TNXSqQOkC5thTCMEIKnnyQ                 | 16-300-402-3920 | eve blithely final pinto beans. bravely ironic accounts wake quickly busily regular dependencies. quickly un
      8051 | Customer#000008051 | 0.000000      | 532.419983  | UNITED KINGDOM | DAKHNOc,44RBQLUPuEd8fSo8T0PgUyjL6JGGwNK  | 33-385-979-2219 | uests nag blithely according to the even, permanent request
      8053 | Customer#000008053 | 0.000000      | 5163.330078 | BRAZIL         | T3q,gH6JkWW,rnZjoIUXfv7Xm                | 12-680-592-2982 | ounts. furiously unusual pinto beans serve carefully carefully pending deposits. never pen
      8056 | Customer#000008056 | 0.000000      | 9273.620117 | ROMANIA        | g98EFEpNpmm5D2eWIhHjL2KwgQEUx4jzlGy8j    | 29-937-656-2932 | ptotes cajole fluffily unusual theodolites. blithely final re
      8075 | Customer#000008075 | 0.000000      | 7132.459961 | INDIA          | yrTeMrv55WnxZ PB7FuqTW                   | 18-637-597-6271 | ully at the blithely regular excuses. deposits affix quickly furiously ironic packages
      8083 | Customer#000008083 | 0.000000      | 9647.349609 | SAUDI ARABIA   | SORWA3WGR9Lxt8TPL72RXfx4CryvSjW57        | 30-601-313-7665 |  carefully regular accounts cajole furiously
      8093 | Customer#000008093 | 0.000000      | 1517.459961 | BRAZIL         | 9nXDAq6w3zuqMyH4hruvJJsaKccJZwGz1kS      | 12-141-891-4759 | egular pinto beans are. enticingly express ideas sleep always regular r
      8095 | Customer#000008095 | 0.000000      | 4895.189941 | JAPAN          | xx3L6nDiIQCnyS8neyyL0nB9YSSvTzyf3V9LVxEG | 22-245-863-2195 |  carefully unusual theodolites. special frays must have to wake slyly carefully ironic requests. fur
      8096 | Customer#000008096 | 0.000000      | 2471.679932 | ALGERIA        | FEAnmc,swcGZjsun9J2tjKq QchVEJs          | 10-912-605-2020 | accounts sleep. bravely ironic fo
      8098 | Customer#000008098 | 0.000000      | 1943.339966 | CANADA         | zZIfMMS1Om2doLNLE3 Z0R                   | 13-309-459-3448 |  requests doze blithely. bold deposits cajole carefully along the idly
